pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 0.0526555 0.0157848 0.0644655 0.0193255 0.0442031
65300 1216 1060 0.0529364 0.0237731 0.0648095 0.0291053 0.307463
65300 1624 1060 0.0522593 0.0220843 0.0639805 0.0270378 0.958616
