pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 0.0508587 0.0196153 0.0622658 0.024015 1.762e-05
6580 0024 1060 0.0593261 0.0199394 0.0726323 0.0244119 0.664518
80100 0024 1060 0.0724509 0.0199941 0.0887009 0.0244789 0.898943
100300 0024 1060 0.0270572 0.0188109 0.0331258 0.02303 0.700647
