pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 0.0938787 0.0328259 0.148754 0.0520166 0.901598
65300 0024 1030 0.0212866 0.0280055 0.0257396 0.033864 0.165022
65300 0024 3060 0.00974171 0.0367837 0.0124702 0.0470862 0.99616
