pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.0634309 0.0196662 0.0776578 0.0240775
6580 0024 1060 0.0483157 0.0202163 0.0591524 0.0247508
80100 0024 1060 0.0663349 0.0202812 0.0812131 0.0248305
100300 0024 1060 0.0430871 0.0189425 0.0527511 0.0231913
