pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0024 010 0.0651553 0.033868 0.103241 0.0536663
65300 0024 1030 0.0114392 0.0282573 0.0138322 0.0341685
65300 0024 3060 0.0320072 0.0375865 0.0409718 0.0481141
