pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.102512 0.0609445 0.125504 0.074614
65100 0024 1060 0.0274609 0.0307922 0.03362 0.0376987
100300 0024 1060 0.0145607 0.033603 0.0178266 0.0411399
