pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0024 010 -0.00127593 0.0184909 -0.00202176 0.0292995
65300 0024 1020 0.0536624 0.0201572 0.0657145 0.0246848
65300 0024 2030 0.0708214 0.0216293 0.0841309 0.0256953
65300 0024 3060 0.036966 0.0183307 0.0473195 0.0234655
