pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.0459104 0.0193606 0.0562076 0.0237032
6580 0024 1060 0.057706 0.01997 0.0706489 0.0244493
80100 0024 1060 0.0713898 0.0200768 0.0874019 0.0245802
100300 0024 1060 0.028084 0.0188331 0.0343829 0.0230572
