pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0012 1060 0.0629346 0.028202 0.0770502 0.0345276
65300 1224 1060 -0.0203657 0.0352017 -0.0249335 0.0430971
