pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 0.0277164 0.0200921 0.0339329 0.0245986 0.629519
65300 1216 1060 0.15721 0.0223278 0.19247 0.0273375 0.632547
65300 1624 1060 0.114035 0.0196076 0.139612 0.0240064 0.143977
