pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0024 010 0.00840019 0.0185266 0.0133104 0.0293561
65300 0024 1020 0.05576 0.0197875 0.0682831 0.0242321
65300 0024 2030 0.0583497 0.0215768 0.0693154 0.0256325
65300 0024 3060 0.0501944 0.0180444 0.064253 0.0230995
