pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 0.0480981 0.0157751 0.058886 0.0193135 0.0567546
65300 1216 1060 0.0559819 0.0236979 0.0685381 0.0290133 0.445382
65300 1624 1060 0.0485028 0.0221514 0.0593815 0.0271199 0.921914
