pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 0.0881105 0.0327798 0.139614 0.0519432 0.847087
65300 0024 1030 0.0179883 0.0278423 0.0217513 0.0336666 0.432829
65300 0024 3060 0.00645963 0.037182 0.00826886 0.0475961 0.933665
