pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 0.0676983 0.0193563 0.0828824 0.0236981 0.000372965
6580 0024 1060 0.0538617 0.0200098 0.0659423 0.0244981 0.798109
80100 0024 1060 0.0707184 0.0200328 0.0865798 0.0245263 0.869955
100300 0024 1060 0.0250101 0.0187412 0.0306196 0.0229447 0.588243
