pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 -105691 0.6 -129397 205.946 9.02541e-07
6580 0024 1060 -114037 0.848528 -139614 222.21 0.0221419
80100 0024 1060 -124470 1.2 -152387 242.54 0.00184075
100300 0024 1060 -130132 1.69706 -159320 253.578 0.241255
