pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 -74496.2 2.4 -91205 145.189 0.0435461
65100 0024 1060 -78716.8 3.39411 -96372.2 153.44 0.849236
100300 0024 1060 -83624.8 4.8 -102381 163.053 0.366359
