pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 -93918.9 0.6 -114984 183.007 0.106707
65300 1216 1060 -114613 0.848528 -140319 223.331 1.31784e-11
65300 1624 1060 -132029 1.2 -161642 257.27 1.4753e-08
