pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 -96107.1 0.6 -152285 554.993 0.227002
65300 0024 1020 -106035 0.848528 -129849 286.224 0.00353042
65300 0024 2030 -115045 1.2 -136665 405.874 0.0103286
65300 0024 3060 -123910 1.69706 -158616 588.823 0.012126
