pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 0.0541609 0.0281294 0.0663086 0.0344387 0.243736
65300 1224 1060 -0.0141246 0.0350747 -0.0172926 0.0429416 0.388998
