pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 0.0053566 0.0184637 0.00848772 0.0292564 0.18174
65300 0024 1020 0.0575451 0.0197367 0.0704692 0.0241699 0.170211
65300 0024 2030 0.0534658 0.0216166 0.0635137 0.0256797 0.370937
65300 0024 3060 0.0468546 0.0180642 0.0599777 0.0231247 0.26303
