pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0024 010 0.0954665 0.0327535 0.15127 0.0519019
65300 0024 1030 0.0337269 0.0285781 0.0407823 0.0345565
65300 0024 3060 0.0210983 0.0364305 0.0270076 0.0466341
