pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0024 010 0.00579403 0.0184429 0.00918084 0.0292235
65300 0024 1020 0.0497866 0.0199671 0.0609682 0.0244519
65300 0024 2030 0.0785521 0.0214097 0.0933144 0.0254347
65300 0024 3060 0.0412438 0.0181403 0.0527954 0.0232219
