pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0012 1060 0.0700896 0.0282716 0.0858099 0.0346129
65300 1224 1060 -0.00854829 0.03501 -0.0104656 0.0428625
