pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.0507143 0.0196865 0.062089 0.0241021
6580 0024 1060 0.0574271 0.0199458 0.0703074 0.0244197
80100 0024 1060 0.0633339 0.0202204 0.0775391 0.024756
100300 0024 1060 0.0338655 0.0188338 0.0414612 0.0230581
