pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.096948 0.0596837 0.118692 0.0730704
65100 0024 1060 0.0420133 0.0302227 0.0514365 0.0370015
100300 0024 1060 0.0309418 0.032774 0.0378817 0.040125
