pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0012 1060 0.0446518 0.0158849 0.0546667 0.0194479
65300 1216 1060 0.0650767 0.0237732 0.0796728 0.0291056
65300 1624 1060 0.047492 0.0221111 0.058144 0.0270706
