pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 0.0731083 0.0594545 0.0895058 0.0727897 0.118545
65100 0024 1060 0.0131379 0.0301382 0.0160846 0.0368979 0.299568
100300 0024 1060 0.0390297 0.0324324 0.0477837 0.0397067 0.630649
