pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 0.0160779 0.0184935 0.025476 0.0293037 0.219644
65300 0024 1020 0.0557185 0.0195442 0.0682323 0.023934 0.0279199
65300 0024 2030 0.0413086 0.0216523 0.0490718 0.0257219 0.363518
65300 0024 3060 0.047652 0.0180795 0.0609984 0.0231444 0.218223
