pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 -113001 0.6 -138346 220.189 2.16775e-18
6580 0024 1060 -132583 0.848528 -162320 258.347 7.29284e-11
80100 0024 1060 -149319 1.2 -182810 290.96 4.73729e-08
100300 0024 1060 -153173 1.69706 -187529 298.474 0.987601
