pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 -94191 0.6 -115317 183.537 0.0878835
65300 1216 1060 -115504 0.848528 -141411 225.068 3.29112e-12
65300 1624 1060 -133663 1.2 -163643 260.454 2.9184e-09
