pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 -78505.7 1.69706 -96113.7 152.986 0.00113546
65300 1224 1060 -83895.7 2.4 -102713 163.501 0.323343
