pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 -77733.5 2.4 -95168.3 151.496 0.0560108
65100 0024 1060 -83302.3 3.39411 -101986 162.372 0.272458
100300 0024 1060 -88494.6 4.8 -108343 172.536 0.306453
