356		0.5705908416	0.927681825	1.3290776791	1.5534869635
261		0.3430447313	0.509326484	1.0278017076	1.255732118
187		0.2916454008	0.4165173873	0.7151141961	0.9032744069
130		0.307857259	0.4375483945	0.4608406062	0.6033507405
86.3		0.3639459103	0.5121081256	0.3374741485	0.4643140835
42		0.5897544188	0.7196932215	0.4842733641	0.6136713434
8.75		0.9745075556	0.9840990457	0.9667016118	0.9779298831
