pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 -102528 0.6 -125524 199.783 0.000183127
65300 1216 1060 -111012 0.848528 -135911 216.316 0.0183723
65300 1624 1060 -117726 1.2 -144131 229.4 0.100533
