pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0024 010 0.0575558 0.0132478 0.0911991 0.0209943
65300 0024 1020 0.0730676 0.0170074 0.0894778 0.020828
65300 0024 2030 0.079204 0.0232439 0.0940888 0.0276136
65300 0024 3060 0.138609 0.0245362 0.177431 0.0314152
