pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0012 1060 0.0321635 0.0200884 0.0393774 0.0245941
65300 1216 1060 0.158617 0.022313 0.194194 0.0273194
65300 1624 1060 0.113315 0.0196846 0.13873 0.0241007
