pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0012 1060 0.0497789 0.0158405 0.0609439 0.0193936
65300 1216 1060 0.0562873 0.0236823 0.068912 0.0289942
65300 1624 1060 0.053178 0.0220636 0.0651052 0.0270125
