pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.0427297 0.0193923 0.0523135 0.0237419
6580 0024 1060 0.0560377 0.02 0.0686064 0.0244861
80100 0024 1060 0.0752574 0.0200127 0.0921369 0.0245018
100300 0024 1060 0.0271119 0.0187651 0.0331928 0.022974
