pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 -80955.1 2.4 -99112.5 157.772 0.0522594
65100 0024 1060 -87451.4 3.39411 -107066 170.454 0.135244
100300 0024 1060 -92883.1 4.8 -113716 181.083 0.264025
