pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 -82120.3 1.69706 -100539 160.029 0.00052485
65300 1224 1060 -88361.3 2.4 -108180 172.202 0.171105
