pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 0.0632346 0.00708204 0.0774175 0.00867135 0.947896
6580 0024 1060 0.0992566 0.0163983 0.121519 0.0200772 0.167009
80100 0024 1060 0.11092 0.0226701 0.135798 0.0277556 0.941177
100300 0024 1060 0.016621 0.0275989 0.0203489 0.0337891 0.955648
