pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 0.0577541 0.013257 0.0915135 0.0210087 0.229804
65300 0024 1020 0.0706149 0.017039 0.0864743 0.0208666 0.491536
65300 0024 2030 0.0803147 0.02319 0.0954083 0.0275496 0.0669602
65300 0024 3060 0.128906 0.0246724 0.16501 0.0315887 0.255641
