pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.0440105 0.0193582 0.0538816 0.0237002
6580 0024 1060 0.0569448 0.0199476 0.0697169 0.0244219
80100 0024 1060 0.0729681 0.0200663 0.0893341 0.0245674
100300 0024 1060 0.0283898 0.0187778 0.0347573 0.0229895
