pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 -0.0119323 0.0186768 -0.0189071 0.0295941 0.232687
65300 0024 1020 0.0431917 0.0200519 0.0528921 0.0245557 0.439607
65300 0024 2030 0.0566509 0.0218179 0.0672973 0.025919 0.112943
65300 0024 3060 0.0503689 0.0179713 0.0644763 0.023006 0.315425
