pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 0.0912585 0.0272439 0.111727 0.0333549 0.117976
65300 1224 1060 -0.00972379 0.036099 -0.0119047 0.0441957 0.177416
