pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0024 010 0.00544192 0.0184954 0.00862291 0.0293066
65300 0024 1020 0.056448 0.0197666 0.0691256 0.0242065
65300 0024 2030 0.053638 0.0216685 0.0637183 0.0257414
65300 0024 3060 0.0475938 0.0180473 0.0609239 0.0231031
