pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 0.067931 0.00706787 0.0831672 0.00865413 0.53266
6580 0024 1060 0.114131 0.0162713 0.139729 0.0199221 0.15016
80100 0024 1060 0.110868 0.0227306 0.135735 0.0278296 0.969763
100300 0024 1060 0.0133891 0.027584 0.0163921 0.0337708 0.979966
