pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0024 010 0.0939907 0.0324103 0.148932 0.0513582
65300 0024 1030 0.0200375 0.0277492 0.0242292 0.0335541
65300 0024 3060 0.00621252 0.0372423 0.00795253 0.0476732
