pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.0641211 0.007076 0.0785028 0.00866398
6580 0024 1060 0.104898 0.0163915 0.128425 0.0200689
80100 0024 1060 0.115269 0.0225614 0.141123 0.0276226
100300 0024 1060 0.0145966 0.027577 0.0178705 0.0337623
