pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.0431086 0.0194085 0.0527774 0.0237618
6580 0024 1060 0.0587766 0.0199582 0.0719596 0.0244348
80100 0024 1060 0.0727611 0.0200053 0.0890807 0.0244927
100300 0024 1060 0.0265564 0.0187752 0.0325127 0.0229864
3065 0024 1060 0.0431179 0.0194085 0.0527888 0.0237618
