pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0012 1060 0.0556752 0.0283529 0.0681626 0.0347123
65300 1224 1060 -0.0133687 0.0348746 -0.0163672 0.0426966
