pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0024 010 0.00727982 0.0184617 0.0115351 0.0292532
65300 0024 1020 0.0548985 0.0197996 0.0672281 0.0242469
65300 0024 2030 0.0592929 0.0215478 0.0704359 0.0255981
65300 0024 3060 0.0511562 0.0180267 0.0654842 0.0230769
