pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0024 010 -0.000110571 0.0184341 -0.000175204 0.0292094
65300 0024 1020 0.0538569 0.0200536 0.0659526 0.0245578
65300 0024 2030 0.0492261 0.0216475 0.0584772 0.0257163
65300 0024 3060 0.0390785 0.0182046 0.0500237 0.0233042
