#Y2S-Npart
#Npart	etabar=1/4pi	        etabar=2/4pi	        etabar=3/4pi
331	0.05883403748030011	0.07511067905164992	0.087542306581222
332	0.05861622993040982	0.07485187648244253	0.08724679446775918
333	0.05839859751457313	0.07459387742264106	0.08695197554842315
334	0.05818114023279005	0.07433668187224551	0.08665784982321391
335	0.057963858085060584	0.07408028983125584	0.08636441729213143
336	0.05774675107138473	0.07382470129967209	0.08607167795517576
337	0.05752981919176249	0.07356991627749424	0.08577963181234682
338	0.05731306244619385	0.07331593476472228	0.0854882788636447
339	0.05709648083467883	0.07306275676135623	0.08519761910906934
340	0.05688007435721742	0.07281038226739607	0.08490765254862075
341	0.05666384301380962	0.07255881128284185	0.08461837918229895
342	0.056447786804455426	0.07230804380769351	0.08432979901010393
343	0.056231898526390885	0.07205781486096277	0.08404165723433155
344	0.056016156872882715	0.07180734059366294	0.0837532001295033
345	0.05580056044358313	0.07155656948868845	0.08346437815832854
346	0.055585109238492074	0.07130550154603926	0.08317519132080728
347	0.05536980325760957	0.0710541367657154	0.0828856396169395
348	0.05515464250093562	0.07080247514771686	0.08259572304672522
349	0.05493962696847023	0.07055051669204361	0.0823054416101644
350	0.054724756660213404	0.07029826139869567	0.08201479530725707
351	0.05451003157616512	0.07004570926767306	0.08172378413800324
352	0.054295451716325396	0.06979286029897577	0.0814324081024029
353	0.05408101708069422	0.06953971449260378	0.08114066720045605
354	0.0538667276692716	0.0692862718485571	0.08084856143216267
355	0.05365258348205753	0.06903253236683574	0.0805560907975228
356	0.053438584519052014	0.0687784960474397	0.08026325529653643
357	0.05322473078025506	0.06852416289036894	0.07997005492920352
358	0.053011022265666646	0.06826953289562353	0.07967648969552409
359	0.0527974589752868	0.06801460606320342	0.07938255959549816
360	0.052584040909115504	0.06775938239310864	0.07908826462912572
361	0.05237076806715277	0.06750386188533913	0.07879360479640678
362	0.05215764044939858	0.06724804453989498	0.07849858009734131
363	0.05194465805585295	0.06699193035677616	0.07820319053192935
364	0.05173182088651587	0.0667355193359826	0.07790743610017085
365	0.05151912894138734	0.06647881147751437	0.07761131680206584
366	0.05130658222046736	0.06622180678137145	0.07731483263761434
367	0.05109418072375594	0.06596450524755386	0.0770179836068163
368	0.050881924451253085	0.06570690687606157	0.07672076970967177
369	0.05066981340295878	0.06544901166689458	0.07642319094618072
370	0.05045784757887302	0.06519081962005292	0.07612524731634317
371	0.0502460269789958	0.06493233073553659	0.0758269388201591
372	0.050034351603327164	0.06467354501334556	0.07552826545762852
373	0.04982292120608713	0.06441472201432248	0.07522941447725992
374	0.04961237439662455	0.06415752340231079	0.07493158461177857
375	0.04940282458229944	0.06390224426367283	0.0746349887379831
376	0.049194271763111794	0.06364888459840859	0.07433962685587352
377	0.04898671593906161	0.06339744440651812	0.07404549896544983
378	0.048780157110148895	0.06314792368800136	0.07375260506671201
379	0.04857459527637366	0.06290032244285833	0.07346094515966008
380	0.048370030437735884	0.06265464067108904	0.073170519244294
381	0.048166462594235585	0.0624108783726935	0.07288132732061381
382	0.04796389174587273	0.06216903554767168	0.07259336938861952
383	0.04776231789264736	0.06192911219602359	0.0723066454483111
384	0.04756174103455946	0.06169110831774924	0.07202115549968852
385	0.04736216117160902	0.061455023912848634	0.07173689954275185
386	0.04716357830379605	0.06122085898132175	0.07145387757750106
387	0.046965992431120554	0.06098861352316862	0.07117208960393616
388	0.046769403553582514	0.060758287538389195	0.07089153562205712
389	0.04657381167118194	0.06052988102698353	0.07061221563186397
390	0.04637921678391884	0.06030339398895159	0.0703341296333567
391	0.046185618891793206	0.06007882642429337	0.07005727762653528
392	0.045993017994805034	0.059856178333008915	0.06978165961139977
393	0.04580141409295434	0.05963544971509817	0.06950727558795011
394	0.04560921379260472	0.05941320454503891	0.06923110049613904
395	0.04541070095459107	0.059177116427387016	0.06894228223776641
396	0.04520536405566082	0.05892608230329319	0.06863984968522178
397	0.04499320309581395	0.058660102172757425	0.06832380283850517
398	0.0447742180750505	0.05837917603577973	0.06799414169761658
399	0.04454840899337043	0.058083303892360105	0.06765086626255598
400	0.04431577585077376	0.05777248574249854	0.06729397653332342
401	0.0440763186472605	0.05744672158619505	0.06692347250991888
402	0.043830037382830624	0.05710601142344961	0.06653935419234232
403	0.043576932057484155	0.056750355254262246	0.06614162158059377
404	0.04331700267122108	0.056379753078632945	0.06573027467467324
405	0.04305024922404139	0.0559942048965617	0.06530531347458071
406	0.04277667171594511	0.05559371070804855	0.06486673798031622
# Eof
