#Y1S-Npart
#Npart	etabar=1/4pi	        etabar=2/4pi	        etabar=3/4pi
222	0.2954664929232058	0.34005734368347634	0.3926731946913603
223	0.29474020748833696	0.33923983080567394	0.39176297433237256
224	0.29401728300067953	0.33842610880814555	0.3908567734386219
225	0.2932977194602338	0.33761617769089136	0.389954592010108
226	0.2925815168669996	0.3368100374539112	0.389056430046831
227	0.29186867522097687	0.33600768809720516	0.38816228754879073
228	0.29115919452216577	0.3352091296207733	0.38727216451598767
229	0.29045307477056626	0.3344143620246156	0.3863860609484214
230	0.2897503159661782	0.33362338530873176	0.3855039768460919
231	0.2890509181090018	0.3328361994731224	0.38462591220899933
232	0.28835488119903685	0.33205280451778696	0.38375186703714365
233	0.28766220523628366	0.3312732004427257	0.382881841330525
234	0.28697289022074174	0.3304973872479383	0.38201583508914305
235	0.2862869361524117	0.32972536493342536	0.38115384831299803
236	0.28560434303129306	0.32895713349918637	0.38029588100208994
237	0.2849251108573859	0.3281926929452216	0.3794419331564188
238	0.28424923963069043	0.32743204327153075	0.3785920047759844
239	0.28357672935120654	0.32667518447811417	0.37774609586078706
240	0.2829075800189342	0.32592211656497166	0.37690420641082645
241	0.2822417916338733	0.32517283953210324	0.3760663364261029
242	0.2815793641960241	0.32442735337950895	0.3752324859066161
243	0.2809202977053863	0.32368565810718875	0.3744026548523662
244	0.2802645921619602	0.32294775371514267	0.3735768432633533
245	0.27961224756574565	0.32221364020337073	0.3727550511395772
246	0.27896326391674264	0.321483317571873	0.371937278481038
247	0.27831764121495123	0.3207567858206493	0.3711235252877358
248	0.27767537946037135	0.3200340449496997	0.3703137915596703
249	0.277036478653003	0.3193150949590241	0.3695080772968418
250	0.2764009387928463	0.31859993584862273	0.36870638249925014
251	0.27576875987990107	0.3178885676184956	0.36790870716689544
252	0.27513994191416735	0.3171809902686424	0.36711505129977756
253	0.2745144848956453	0.31647720379906336	0.36632541489789666
254	0.2738923888243348	0.3157772082097584	0.3655397979612525
255	0.27327365370023593	0.3150810035007277	0.3647582004898454
256	0.2726582795233484	0.314388589671971	0.3639806224836751
257	0.2720462662936726	0.3136999667234884	0.36320706394274166
258	0.2714376140112083	0.3130151346552799	0.3624375248670452
259	0.27083232267595564	0.3123340934673456	0.36167200525658566
260	0.27023039228791446	0.31165684315968534	0.36091050511136286
261	0.26963182284708487	0.3109833837322992	0.3601530244313771
262	0.2690366143534668	0.31031371518518724	0.35939956321662814
263	0.26844476680706036	0.3096478375183493	0.35865012146711606
264	0.2678562802078655	0.3089857507317855	0.3579046991828409
265	0.26727094222695635	0.3083270982441823	0.3571630309440881
266	0.26668812721529966	0.3076708293519986	0.35642433466435075
267	0.26610779433356707	0.3070168754704136	0.3556885592928227
268	0.2655299435817587	0.30636523659942727	0.35495570482950384
269	0.26495457495987446	0.3057159127390398	0.3542257712743944
270	0.26438168846791443	0.30506890388925106	0.35349875862749425
271	0.2638112841058784	0.30442421005006115	0.3527746668888032
272	0.26324336187376673	0.3037818312214701	0.3520534960583217
273	0.2626779217715793	0.30314176740347765	0.35133524613604933
274	0.26211496379931576	0.302504018596084	0.3506199171219863
275	0.26155448795697656	0.301868584799289	0.34990750901613266
276	0.2609964942445615	0.301235466013093	0.3491980218184881
277	0.2604409826620706	0.30060466223749566	0.34849145552905286
278	0.25988795320950386	0.299976173472497	0.34778781014782695
279	0.25933740588686116	0.29934999971809717	0.3470870856748103
280	0.2587893406941428	0.2987261409742962	0.34638928211000297
281	0.25824375763134855	0.29810459724109384	0.34569439945340485
282	0.2577006566984784	0.2974853685184904	0.34500243770501615
283	0.25716003789553254	0.29686845480648555	0.3443133968648366
284	0.25662190122251066	0.29625385610507954	0.3436272769328664
285	0.25608624667941315	0.2956415724142724	0.3429440779091055
286	0.25555307426623974	0.29503160373406384	0.34226379979355387
287	0.2550223839829905	0.29442395006445427	0.34158644258621157
288	0.2544941758296654	0.2938186114054433	0.3409120062870785
289	0.25396844980626443	0.29321558775703105	0.34024049089615466
290	0.2534452059127875	0.29261487911921763	0.3395718964134401
291	0.252924444149235	0.292016485492003	0.33890622283893496
292	0.25240616451560655	0.2914204068753872	0.33824347017263906
293	0.2518903670119023	0.2908266432693701	0.33758363841455236
294	0.2513770516381222	0.2902351946739517	0.3369267275646751
295	0.2508662183942662	0.2896460610891321	0.3362727376230069
296	0.2503578672803343	0.28905924251491133	0.3356216685895483
297	0.2498519982963267	0.2884747389512893	0.3349735204642987
298	0.24934861144224327	0.28789255039826606	0.33432829324725855
299	0.248847706718084	0.28731267685584144	0.3336859869384276
300	0.24834928412384885	0.28673511832401577	0.33304660153780596
301	0.24785334365953784	0.28615987480278876	0.3324101370453936
302	0.24735988532515102	0.28558694629216047	0.33177659346119054
303	0.24686890912068843	0.28501633279213107	0.33114597078519675
304	0.24638041504614988	0.2844480343027004	0.3305182690174122
305	0.2458944031015356	0.28388205082386847	0.32989348815783703
306	0.2454105586263536	0.2833182954525861	0.3292713660000899
307	0.24492789301587892	0.2827564951556402	0.32865107874050253
308	0.24444633429448054	0.282196630054775	0.32803256640182926
309	0.24396588246215845	0.28163870014999026	0.3274158289840696
310	0.24348653751891286	0.2810827054412863	0.32680086648722406
311	0.24300829946474348	0.2805286459286627	0.3261876789112923
312	0.24253116829965055	0.27997652161211983	0.32557626625627445
313	0.24205514402363398	0.27942633249165755	0.32496662852217045
314	0.24158022663669368	0.27887807856727576	0.3243587657089804
315	0.24110641613882985	0.2783317598389747	0.32375267781670425
316	0.24063371253004226	0.2777873763067541	0.32314836484534193
317	0.24016211581033117	0.2772449279706142	0.3225458267948935
318	0.23969162597969634	0.27670441483055475	0.32194506366535897
319	0.2392222430381379	0.27616583688657603	0.3213460754567383
320	0.23875396698565585	0.2756291941386779	0.32074886216903176
321	0.23828679782225007	0.2750944865868603	0.3201534238022388
322	0.23782073554792074	0.2745617142311233	0.31955976035635986
323	0.23735578016266765	0.27403087707146684	0.31896787183139474
324	0.23689193166649103	0.273501975107891	0.3183777582273436
325	0.2364291900593907	0.2729750083403957	0.31778941954420636
326	0.2359675553413668	0.2724499767689811	0.31720285578198293
327	0.23550702751241917	0.27192688039364704	0.31661806694067335
328	0.2350476065725479	0.27140571921439355	0.3160350530202778
329	0.23458929252175312	0.27088649323122066	0.3154538140207961
330	0.23413208536003458	0.2703692024441283	0.3148743499422282
331	0.23367598508739237	0.2698538468531167	0.3142966607845743
332	0.23322099170382657	0.2693404264581855	0.3137207465478342
333	0.23276710520933716	0.26882894125933504	0.31314660723200805
334	0.23231432560392404	0.26831939125656507	0.3125742428370958
335	0.2318626528875873	0.2678117764498757	0.31200365336309743
336	0.23141208706032698	0.267306096839267	0.311434838810013
337	0.2309626281221429	0.26680235242473876	0.3108677991778423
338	0.23051427607303526	0.2663005432062912	0.31030253446658557
339	0.23006703091300393	0.2658006691839242	0.30973904467624275
340	0.22962089264204902	0.2653027303576378	0.30917732980681384
341	0.22917586126017045	0.26480672672743194	0.30861738985829873
342	0.2287319367673682	0.2643126582933068	0.30805922483069764
343	0.22828899256208898	0.26382010434279735	0.30750246332415826
344	0.22784665414010902	0.26332782035250846	0.30694600668854893
345	0.2274048968877924	0.26283572452831366	0.30638978271700884
346	0.22696372080513905	0.26234381687021296	0.30583379140953787
347	0.226523125892149	0.26185209737820636	0.3052780327661359
348	0.22608311214882232	0.2613605660522937	0.304722506786803
349	0.2256436795751589	0.2608692228924752	0.3041672134715392
350	0.22520482817115872	0.2603780678987508	0.30361215282034437
351	0.22476655793682196	0.2598871010711205	0.30305732483321884
352	0.22432886887214842	0.25939632240958416	0.30250272951016227
353	0.2238917609771382	0.25890573191414196	0.3019483668511748
354	0.22345523425179126	0.2584153295847937	0.30139423685625627
355	0.2230192886961076	0.2579251154215396	0.30084033952540695
356	0.2225839243100873	0.25743508942437965	0.3002866748586268
357	0.22214914109373024	0.2569452515933137	0.29973324285591557
358	0.2217149390470365	0.2564556019283419	0.2991800435172734
359	0.2212813181700061	0.255966140429464	0.29862707684270046
360	0.22084827846263905	0.25547686709668027	0.2980743428321965
361	0.22041581992493514	0.25498778192999055	0.2975218414857616
362	0.21998394255689463	0.25449888492939493	0.2969695728033959
363	0.21955264635851746	0.25401017609489346	0.2964175367850993
364	0.21912193132980345	0.25352165542648597	0.2958657334308716
365	0.21869179747075287	0.25303332292417263	0.2953141627407131
366	0.2182622447813655	0.2525451785879533	0.2947628247146236
367	0.21783327326164148	0.252057222417828	0.2942117193526032
368	0.21740488291158072	0.2515694544137969	0.2936608466546519
369	0.21697707373118327	0.25108187457585973	0.2931102066207696
370	0.21654984572044916	0.25059448290401665	0.2925597992509565
371	0.2161231988793783	0.2501072793982677	0.2920096245452124
372	0.21569713320797088	0.24962026405861285	0.29145968250353754
373	0.21527149250095948	0.24913336026831404	0.29090981576633274
374	0.2148452767591075	0.24864607754020077	0.2903590169445276
375	0.21441830839767761	0.24815832877117122	0.28980710714106234
376	0.2139905874166698	0.24767011396122535	0.28925408635593697
377	0.2135621138160841	0.24718143311036325	0.2886999545891514
378	0.21313288759592036	0.24669228621858483	0.2881447118407056
379	0.2127029087561788	0.2462026732858901	0.2875883581105996
380	0.2122721772968593	0.24571259431227918	0.2870308933988335
381	0.21184069321796184	0.2452220492977519	0.2864723177054071
382	0.21140845651948648	0.24473103824230838	0.28591263103032055
383	0.2109754672014332	0.24423956114594858	0.2853518333735739
384	0.210541725263802	0.24374761800867242	0.28478992473516695
385	0.21010723070659285	0.24325520883048007	0.2842269051150999
386	0.2096719835298058	0.24276233361137137	0.28366277451337263
387	0.20923598373344085	0.24226899235134647	0.28309753292998524
388	0.20879923131749792	0.24177518505040507	0.28253118036493763
389	0.20836172628197705	0.24128091170854765	0.28196371681822974
390	0.20792346862687835	0.24078617232577382	0.2813951422898618
391	0.20748445835220164	0.24029096690208374	0.28082545677983367
392	0.20704469545794707	0.23979529543747732	0.2802546602881452
393	0.2066041799441145	0.23929915793195464	0.2796827528147967
394	0.20616203578114586	0.23880125207426095	0.27910828864470005
395	0.20571512030124486	0.23829690595395403	0.27852608142060686
396	0.20526315227479025	0.23778570149324468	0.2779356670281471
397	0.2048061317017821	0.23726763869213288	0.2773370454673205
398	0.2043440585822202	0.23674271755061863	0.27673021673812725
399	0.20387693291610479	0.23621093806870186	0.2761151808405673
400	0.20340475470343578	0.2356723002463827	0.2754919377746406
401	0.20292752394421315	0.2351268040836611	0.2748604875403473
402	0.20244524063843686	0.23457444958053694	0.2742208301376872
403	0.201957904786107	0.2340152367370104	0.27357296556666044
404	0.20146551638722354	0.23344916555308143	0.2729168938272669
405	0.20096807544178638	0.2328762360287499	0.2722526149195067
406	0.20046558194979575	0.2322964481640161	0.2715801288433799
# Eof
