pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0012 1060 0.0507802 0.0157697 0.0621696 0.019307
65300 1216 1060 0.054829 0.0237858 0.0671266 0.029121
65300 1624 1060 0.0528799 0.0221041 0.0647403 0.027062
