pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0024 010 0.0952749 0.0319579 0.150966 0.0506414
65300 0024 1030 0.0570777 0.0275205 0.0690178 0.0332779
65300 0024 3060 -0.00831754 0.036437 -0.0106471 0.0466423
