pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0024 010 0.0537245 0.0132781 0.0851284 0.0210419
65300 0024 1020 0.0672902 0.0170444 0.0824029 0.0208732
65300 0024 2030 0.0822701 0.0232005 0.0977312 0.0275621
65300 0024 3060 0.141235 0.0244129 0.180792 0.0312577
