pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.0456892 0.019428 0.0559368 0.0237857
6580 0024 1060 0.059828 0.0200085 0.0732468 0.0244965
80100 0024 1060 0.0718809 0.0200916 0.0880031 0.0245984
100300 0024 1060 0.0253245 0.0187141 0.0310046 0.0229115
