pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.0614526 0.00707255 0.0752358 0.00865968
6580 0024 1060 0.101834 0.0162884 0.124674 0.0199427
80100 0024 1060 0.114881 0.0225686 0.140647 0.0276314
100300 0024 1060 0.013882 0.0276579 0.0169956 0.0338613
