pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0024 010 0.0895701 0.0324299 0.141927 0.0513889
65300 0024 1030 0.0396974 0.0277562 0.0480017 0.0335627
65300 0024 3060 -0.00296046 0.0364584 -0.00378963 0.0466697
