pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 0.0690695 0.0279923 0.0845611 0.0342709 0.0204775
65300 1224 1060 -0.017476 0.035116 -0.0213957 0.0429921 0.380298
