pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 0.0440153 0.0193592 0.0538875 0.0237014 0.000775604
6580 0024 1060 0.0567084 0.019981 0.0694275 0.0244628 0.599129
80100 0024 1060 0.0731142 0.0200243 0.089513 0.024516 0.824219
100300 0024 1060 0.0271933 0.0187726 0.0332925 0.0229832 0.666896
