pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.0632324 0.00708199 0.0774148 0.00867128
6580 0024 1060 0.102302 0.0163723 0.125247 0.0200454
80100 0024 1060 0.112292 0.0226762 0.137477 0.0277631
100300 0024 1060 0.0126657 0.0276052 0.0155065 0.0337968
